,ResourceID,Statement of Responsibility,Language,Publisher,Date of Publication,Publication Location Name,Contributor,Subject(s),Bibliographic Item Description text,Bibliographic Source Title,Page(s),Resource ID,Language.1,External Cross Reference Source,Title Type,External Cross Reference Number,Journal or Serial ,Bibliographic Source Type,External Cross Reference Notes,Copyright Type,Editor,Volume number/part,Copyright Description,File,Author,Period(s),Bibliographic Item Description Type
3487,874cb26a-81f2-4258-8e70-abf1a181b0a3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3488,8761605d-6aba-4176-bc67-c1378bd04593,"Venables, Rev. E.",English,Associated Architectural Societies,1896.0,,,,,"Some account of the discovery of a Roman villa in the Greetwell Fields, near Lincoln",,8761605d-6aba-4176-bc67-c1378bd04593,English,Lincoln Heritage Database (Sources),Primary,2597,,Article,,,,,,,,,
3489,8761605d-6aba-4176-bc67-c1378bd04593,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3490,876b27e6-e2b7-4559-a643-4f1baff8135c,"Hall, N.",English,Unpublished,2014.0,,,,,"An Archaeological Watching Brief at 14 Occupation Road, Lincoln, Lincolnshire",,876b27e6-e2b7-4559-a643-4f1baff8135c,English,Lincoln Heritage Database (Sources),Primary,3030,,Watching Brief Report,,,,,,,,,
3491,876b27e6-e2b7-4559-a643-4f1baff8135c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3492,878107dd-a57a-4ba4-876b-d526a88d3fb4,"Nurser, E.",English,Trust for Lincolnshire Archaeology,1986.0,,,,,"Archaeology in Lincolnshire 1985-1986, Annual Report Trust for Lincolnshire Archaeology, 2",,878107dd-a57a-4ba4-876b-d526a88d3fb4,English,Lincoln Heritage Database (Sources),Primary,4010,,Serial,,,,,,,,,
3493,878107dd-a57a-4ba4-876b-d526a88d3fb4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3494,87824356-09e9-4e87-bfa3-25ad1c5c1787,"Cole, A.",English,The Survey of Lincoln,2010.0,,,,,Transcription of newspaper article about fatal accident at Cottams Mill (SM 08/01/1841 p 8 col 3),,87824356-09e9-4e87-bfa3-25ad1c5c1787,English,Lincoln Heritage Database (Sources),Primary,2920,,Article,,,,,,,,,
3495,87824356-09e9-4e87-bfa3-25ad1c5c1787,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3496,878ffc5e-8d77-473c-8d91-15136e9c2dc2,"Colyer, Christina and Jones, M. J.",English,Lincoln Archaeological Trust,1975.0,,,,,Excavations April 1974 - October 1975,,878ffc5e-8d77-473c-8d91-15136e9c2dc2,English,Lincoln Heritage Database (Sources),Primary,86,,Article,,,,,,,,,
3497,878ffc5e-8d77-473c-8d91-15136e9c2dc2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3498,87925864-a51f-4c2b-baca-d7066612c234,"Otter, Malcolm",English,City of Lincoln Archaeology Unit,1989.0,,,,,"Lincoln Castle, West Gate",,87925864-a51f-4c2b-baca-d7066612c234,English,Lincoln Heritage Database (Sources),Primary,393,,Article,,,,,,,,,
3499,87925864-a51f-4c2b-baca-d7066612c234,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3500,87d56874-4977-4bbf-94c9-e3451b0f6546,"Mann, J. E.",English,Society for the Promotion of Roman Studies,1988.0,,,,,The coins and other finds,,87d56874-4977-4bbf-94c9-e3451b0f6546,English,Lincoln Heritage Database (Sources),Primary,367,,Article,,,,,,,,,
3501,87d56874-4977-4bbf-94c9-e3451b0f6546,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3502,88037223-3535-46d8-97d1-388265652177,,English,Society for Lincolnshire History and Archaeology,2006.0,,,,,"Lincoln: Lincoln College, Cathedral Street",,88037223-3535-46d8-97d1-388265652177,English,Lincoln Heritage Database (Sources),Primary,2328,,Article,,,,,,,,,
3503,88037223-3535-46d8-97d1-388265652177,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3504,880936bd-8b49-4d4b-9d69-c9d9ee46f2e1,,English,HMSO,1963.0,,,,,History of the Kings Works,,880936bd-8b49-4d4b-9d69-c9d9ee46f2e1,English,Lincoln Heritage Database (Sources),Primary,4135,,Volume,,,,,,,,,
3505,880936bd-8b49-4d4b-9d69-c9d9ee46f2e1,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3506,881f3b6d-2b51-4d8c-af59-cb32c1ba75cc,"Hodson, M.",English,The Survey of Lincoln,2011.0,,,,,Eastwards from Swans Paddock,,881f3b6d-2b51-4d8c-af59-cb32c1ba75cc,English,Lincoln Heritage Database (Sources),Primary,2879,,Article,,,,,,,,,
3507,881f3b6d-2b51-4d8c-af59-cb32c1ba75cc,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3508,883a9c3a-ec50-4b43-85d0-d7bb2cb06dc8,"Ward, A. Jones, M. J. and Herridge, J.",English,Unpublished,2000.0,,,,,Report on three pairs of boundary marker stones located within the uphill area of Lincoln.,,883a9c3a-ec50-4b43-85d0-d7bb2cb06dc8,English,Lincoln Heritage Database (Sources),Primary,1570,,Report,,,,,,,,,
3509,883a9c3a-ec50-4b43-85d0-d7bb2cb06dc8,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3510,884076bd-8e0f-4c8c-a849-063c42cc188d,,English,Archaeological Institute of Great Britain and Ireland,1871.0,,,,,Archaeological Journal 28,,884076bd-8e0f-4c8c-a849-063c42cc188d,English,Lincoln Heritage Database (Sources),Primary,4198,,Journal,,,,,,,,,
3511,884076bd-8e0f-4c8c-a849-063c42cc188d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3512,884e9f3a-b93f-4719-b91e-c9fc453f6d82,"Bradley-Lovekin, T.",English,Archaeological Project Services,2004.0,,,,,"Archaeological Watching Brief on land adjacent to Beech Street/Newark Road, Lincoln",,884e9f3a-b93f-4719-b91e-c9fc453f6d82,English,Lincoln Heritage Database (Sources),Primary,1851,,Watching Brief Report,,,,,,,,,
3513,884e9f3a-b93f-4719-b91e-c9fc453f6d82,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3514,8852984b-82a3-4e37-949b-5144524531e3,John Samuels Archaeological Consultants,English,John Samuels Archaeological Consultants,1998.0,,,,,"A Specification for an Archaeological Evaluation at Land North of Green Lane/Ropewalk, Lincoln",,8852984b-82a3-4e37-949b-5144524531e3,English,Lincoln Heritage Database (Sources),Primary,1413,,Evaluation Report,,,,,,,,,
3515,8852984b-82a3-4e37-949b-5144524531e3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3516,8859687e-38f5-47c9-814b-110d1d10a6d5,"Smith, M.",English,The Survey of Lincoln,2013.0,,,,,Schools in the neighbourhood,,8859687e-38f5-47c9-814b-110d1d10a6d5,English,Lincoln Heritage Database (Sources),Primary,2933,,Article,,,,,,,,,
3517,8859687e-38f5-47c9-814b-110d1d10a6d5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3518,8862feca-1460-4c43-9055-708be233dabf,"Dobney, K., Milles, A., Irving, B. and Jacques, D.",English,Unpublished,1994.0,,,,,Animal bone from DM72,,8862feca-1460-4c43-9055-708be233dabf,English,Lincoln Heritage Database (Sources),Primary,985,,Report,,,,,,,,,
3519,8862feca-1460-4c43-9055-708be233dabf,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3520,88acf0ad-741e-40e4-96cd-284938a1ae4f,"Wilkinson, T. J.",English,Unpublished,1985.0,,,,,Sediment report on Witham deposits,,88acf0ad-741e-40e4-96cd-284938a1ae4f,English,Lincoln Heritage Database (Sources),Primary,650,,Report,,,,,,,,,
3521,88acf0ad-741e-40e4-96cd-284938a1ae4f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3522,88cc0169-b8c5-4abc-b000-afb844e3fd1b,,English,Sheffield Regional Health Board. Lincoln Health Hospital management Committee,1969.0,,,,,"The Lawn Hospital, Lincoln 1819-1969. A booklet to mark the One Hundred and Fiftieth Anniversary of The Lawn Hospital, Lincoln.",,88cc0169-b8c5-4abc-b000-afb844e3fd1b,English,Lincoln Heritage Database (Sources),Primary,1581,,Guide Book,,,,,,,,,
3523,88cc0169-b8c5-4abc-b000-afb844e3fd1b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3524,891a6db2-6eae-4a0b-b9f0-3e3b31699692,"Spall, C.",English,Field Archaeology Specialists Ltd,2010.0,,,,,"North Lawn, Lincoln Castle, Lincoln. Archaeological Evaluation and Watching Brief.",,891a6db2-6eae-4a0b-b9f0-3e3b31699692,English,Lincoln Heritage Database (Sources),Primary,2681,,Evaluation Report,,,,,,,,,
3525,891a6db2-6eae-4a0b-b9f0-3e3b31699692,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3526,893b3001-2a1a-4a27-9810-a58a72d7d866,"Smith, A.",English,Lincolnshire Architectural and Archaeological Society,1932.0,,,,,Roman Coins made in Lincolnshire,,893b3001-2a1a-4a27-9810-a58a72d7d866,English,Lincoln Heritage Database (Sources),Primary,1786,,Article,,,,,,,,,
3527,893b3001-2a1a-4a27-9810-a58a72d7d866,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3528,893e2f4c-fb56-455d-8207-c71e9717cbcc,"Bayley, J.",English,Ancient Monuments Laboratory,1979.0,,,,,"ANALYSES OF MATERIAL FROM THE FILL OF A MEDIEVAL KILN, SILVER STREET, LINCOLN",,893e2f4c-fb56-455d-8207-c71e9717cbcc,English,Lincoln Heritage Database (Sources),Primary,568,,Report,,,,,,,,,
3529,893e2f4c-fb56-455d-8207-c71e9717cbcc,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3530,894191e4-b18b-44c9-8322-58bf8b9f5ebb,,English,Medieval Pottery Research Group,1977.0,,,,,Medieval Ceramics 1,,894191e4-b18b-44c9-8322-58bf8b9f5ebb,English,Lincoln Heritage Database (Sources),Primary,4345,,Journal,,,,,,,,,
3531,894191e4-b18b-44c9-8322-58bf8b9f5ebb,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3532,8949d98c-be87-4a77-a591-1c6937ee886c,"Clay, C.",English,PCAS Archaeology,2003.0,,,,,"Archaeological Evaluation Report. Land off South Park, Lincoln.",,8949d98c-be87-4a77-a591-1c6937ee886c,English,Lincoln Heritage Database (Sources),Primary,2986,,Evaluation Report,,,,,,,,,
3533,8949d98c-be87-4a77-a591-1c6937ee886c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3534,895afdc1-bdf1-401c-9621-c72838c6e404,"Essex, J.",English,Society of Antiquaries,1786.0,,,,,Some Observations on Lincoln Cathedral,,895afdc1-bdf1-401c-9621-c72838c6e404,English,Lincoln Heritage Database (Sources),Primary,2708,,Volume,,,,,,,,,
3535,895afdc1-bdf1-401c-9621-c72838c6e404,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3536,896765b8-471b-49de-9766-5d66d709ca4c,"Klukas, A. W.",English,,1978.0,,,,,Altaria Superioria: The function and significance of the tribune-chapel in Anglo-Norman Romanesque,,896765b8-471b-49de-9766-5d66d709ca4c,English,Lincoln Heritage Database (Sources),Primary,866,,Volume,,,,,,,,,
3537,896765b8-471b-49de-9766-5d66d709ca4c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3538,896e48f7-f8ea-4055-89ff-f776c7dd635c,,English,Society of Antiquaries,1964.0,,,,,Antiquaries Journal 44,,896e48f7-f8ea-4055-89ff-f776c7dd635c,English,Lincoln Heritage Database (Sources),Primary,4255,,Journal,,,,,,,,,
3539,896e48f7-f8ea-4055-89ff-f776c7dd635c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3540,898cce82-78d1-4797-ab97-de402cbd94f1,"Thornton, J.",English,Unpublished,1975.0,,,,,Leather report,,898cce82-78d1-4797-ab97-de402cbd94f1,English,Lincoln Heritage Database (Sources),Primary,647,,Report,,,,,,,,,
3541,898cce82-78d1-4797-ab97-de402cbd94f1,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3542,89e60255-173f-40e8-97d0-9aa0df3df9f0,,English,History of Lincolnshire Committee,1989.0,,,,,Twentieth Century Lincolnshire,,89e60255-173f-40e8-97d0-9aa0df3df9f0,English,Lincoln Heritage Database (Sources),Primary,1595,,Volume,,,,,,,,,
3543,89e60255-173f-40e8-97d0-9aa0df3df9f0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3544,89fc6763-0ac1-41a0-90d1-e92b432dbc42,"Allen, T.",English,John Saunders Junr,1833.0,,,,,The History of the County of Lincoln,,89fc6763-0ac1-41a0-90d1-e92b432dbc42,English,Lincoln Heritage Database (Sources),Primary,2300,,Volume,,,,,,,,,
3545,89fc6763-0ac1-41a0-90d1-e92b432dbc42,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3546,8a127acc-b66d-4b27-892e-8877c131e514,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2000.0,,,,,Lincoln: University of Lincolnshire and Humberside,,8a127acc-b66d-4b27-892e-8877c131e514,English,Lincoln Heritage Database (Sources),Primary,1695,,Article,,,,,,,,,
3547,8a127acc-b66d-4b27-892e-8877c131e514,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3548,8a2ffe84-d9ed-4e66-a84d-d3936fb3060e,"Healey, H. & Beevers, R.",English,Society for Lincolnshire History and Archaeology,2006.0,,,,,Lincolnshire Past and Present 62,,8a2ffe84-d9ed-4e66-a84d-d3936fb3060e,English,Lincoln Heritage Database (Sources),Primary,4238,,Journal,,,,,,,,,
3549,8a2ffe84-d9ed-4e66-a84d-d3936fb3060e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3550,8a46c18e-4197-4cda-a4da-3a5bda534d70,"Bird, J.",English,Society for the Promotion of Roman Studies,1988.0,,,,,Decorated samian,,8a46c18e-4197-4cda-a4da-3a5bda534d70,English,Lincoln Heritage Database (Sources),Primary,37,,Article,,,,,,,,,
3551,8a46c18e-4197-4cda-a4da-3a5bda534d70,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3552,8a551049-774f-4bfa-a766-e554b38996c5,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2002.0,,,,,Lincoln: Eastgate,,8a551049-774f-4bfa-a766-e554b38996c5,English,Lincoln Heritage Database (Sources),Primary,1882,,Article,,,,,,,,,
3553,8a551049-774f-4bfa-a766-e554b38996c5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3554,8a57fadb-bb9b-444e-8c7a-8fc8e1b4ea2e,"Albone, J. and Field, N.",English,Society for Lincolnshire History and Archaeology,2001.0,,,,,Lincoln: Grantham Street,,8a57fadb-bb9b-444e-8c7a-8fc8e1b4ea2e,English,Lincoln Heritage Database (Sources),Primary,1722,,Article,,,,,,,,,
3555,8a57fadb-bb9b-444e-8c7a-8fc8e1b4ea2e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3556,8a75a859-839e-495d-b564-0eb1ba097a39,"Akrill, Charles",English,,1877.0,,,,,City of Lincoln Directory,,8a75a859-839e-495d-b564-0eb1ba097a39,English,Lincoln Heritage Database (Sources),Primary,23,,Volume,,,,,,,,,
3557,8a75a859-839e-495d-b564-0eb1ba097a39,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3558,8a8710c9-7b1b-4271-acaf-966263fe7399,,English,Society for Lincolnshire History and Archaeology,2005.0,,,,,Lincoln: Lincoln Castle,,8a8710c9-7b1b-4271-acaf-966263fe7399,English,Lincoln Heritage Database (Sources),Primary,1945,,Article,,,,,,,,,
3559,8a8710c9-7b1b-4271-acaf-966263fe7399,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3560,8a9ebe74-510b-4331-a0a6-8559986939de,"Hobson, M. S. & Savage, R. D.",English,PCAS Archaeology,2012.0,,,,,"Land at the former Save filling station, Broadgate, Lincoln. Scheme of archaeological evaluation and excavation",,8a9ebe74-510b-4331-a0a6-8559986939de,English,Lincoln Heritage Database (Sources),Primary,2984,,Excavation Report,,,,,,,,,
3561,8a9ebe74-510b-4331-a0a6-8559986939de,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3562,8aa295d8-5c95-4ae6-9e4f-b20d943e9623,"Trimble, R.",English,City of Lincoln Archaeology Unit,1995.0,,,,,North Lincolnshire College (New Student Accommodation Blocks),,8aa295d8-5c95-4ae6-9e4f-b20d943e9623,English,Lincoln Heritage Database (Sources),Primary,1110,,Watching Brief Report,,,,,,,,,
3563,8aa295d8-5c95-4ae6-9e4f-b20d943e9623,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3564,8aa3c420-15c4-41d5-b3ae-c13f42683685,"Sympson, Edward Mansel",English,,1909.0,,,,,Newport Arch Lincoln,,8aa3c420-15c4-41d5-b3ae-c13f42683685,English,Lincoln Heritage Database (Sources),Primary,1184,,Article,,,,,,,,,
3565,8aa3c420-15c4-41d5-b3ae-c13f42683685,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3566,8aabad8c-6e18-4b82-9384-fcfd8f38d769,"Chitwood, P.",English,,1990.0,,,,,"Langworth Gate, 1990. Archive Report",,8aabad8c-6e18-4b82-9384-fcfd8f38d769,English,Lincoln Heritage Database (Sources),Primary,1024,,Interim Report,,,,,,,,,
3567,8aabad8c-6e18-4b82-9384-fcfd8f38d769,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3568,8ad67067-814f-4c6c-a6d1-cd234bc34271,,English,Society for the Promotion of Roman Studies,1933.0,,,,,Journal of Roman Studies 23,,8ad67067-814f-4c6c-a6d1-cd234bc34271,English,Lincoln Heritage Database (Sources),Primary,4268,,Journal,,,,,,,,,
3569,8ad67067-814f-4c6c-a6d1-cd234bc34271,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3570,8adb395b-7446-4a1d-8c78-5de23b73a6a7,"Jones, Michael J.",English,City of Lincoln Archaeology Unit,1995.0,,,,,"Lincoln Archaeology 1994-5, Annual Report of City of Lincoln Archaeology Unit, 7",,8adb395b-7446-4a1d-8c78-5de23b73a6a7,English,Lincoln Heritage Database (Sources),Primary,4047,,Serial,,,,,,,,,
3571,8adb395b-7446-4a1d-8c78-5de23b73a6a7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3572,8ae2754a-7ae3-4639-ba65-50e5e44f07c0,"Mills, D.",English,The Survey of Lincoln,2006.0,,,,,Churches and chapels serving the Monks Road district: A general survey,,8ae2754a-7ae3-4639-ba65-50e5e44f07c0,English,Lincoln Heritage Database (Sources),Primary,2447,,Article,,,,,,,,,
3573,8ae2754a-7ae3-4639-ba65-50e5e44f07c0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3574,8b015272-7210-427c-b17b-c65c276c7060,,English,Society of Antiquaries,1949.0,,,,,Antiquaries Journal 29,,8b015272-7210-427c-b17b-c65c276c7060,English,Lincoln Heritage Database (Sources),Primary,4251,,Journal,,,,,,,,,
3575,8b015272-7210-427c-b17b-c65c276c7060,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3576,8b3469cc-2017-4bcc-8b55-6dc33ad112f9,"Moore, C.",English,Society for Lincolnshire History and Archaeology,2012.0,,,,,Notes and Queries 89:9. Charles Seely,,8b3469cc-2017-4bcc-8b55-6dc33ad112f9,English,Lincoln Heritage Database (Sources),Primary,2805,,Article,,,,,,,,,
3577,8b3469cc-2017-4bcc-8b55-6dc33ad112f9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3578,8b34d547-9277-4e79-bb69-22d0957652b9,"Watkins, Coombes and Partners",English,,1957.0,,,,,"The Green Dragon, Waterside North, Lincoln. A record of the original sixteenth-century structure exposed during the re-building in 1956-1957.",,8b34d547-9277-4e79-bb69-22d0957652b9,English,Lincoln Heritage Database (Sources),Primary,2902,,Building Recording Report,,,,,,,,,
3579,8b34d547-9277-4e79-bb69-22d0957652b9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3580,8b470203-1c48-40ad-b4f0-77ee58124aa5,,English,Society for Lincolnshire History and Archaeology,1998.0,,,,,Lincoln: land between Spring Hill and Michaelgate,,8b470203-1c48-40ad-b4f0-77ee58124aa5,English,Lincoln Heritage Database (Sources),Primary,1623,,Article,,,,,,,,,
3581,8b470203-1c48-40ad-b4f0-77ee58124aa5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3582,8b471f9f-beb3-4b01-ba89-3c883585e806,LK2 Architects,English,,2012.0,,,,,"Photographic Record. Wickham Hall and 121 Longdales Road, Bishop Grosseteste University College, Lincoln",,8b471f9f-beb3-4b01-ba89-3c883585e806,English,Lincoln Heritage Database (Sources),Primary,2837,,Building Recording Report,,,,,,,,,
3583,8b471f9f-beb3-4b01-ba89-3c883585e806,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3584,8b5f94ac-cd93-4b71-b959-c147cb0be725,"Akrill, Charles",English,,1863.0,,,,,Directory of the City of Lincoln,,8b5f94ac-cd93-4b71-b959-c147cb0be725,English,Lincoln Heritage Database (Sources),Primary,1564,,Volume,,,,,,,,,
3585,8b5f94ac-cd93-4b71-b959-c147cb0be725,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3586,8b642082-ea56-49a4-9575-62324945cb71,"Keepax, C.",English,Unpublished,1975.0,,,,,Charcoal report,,8b642082-ea56-49a4-9575-62324945cb71,English,Lincoln Heritage Database (Sources),Primary,605,,Report,,,,,,,,,
3587,8b642082-ea56-49a4-9575-62324945cb71,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3588,8b68c681-d1e9-497e-b8e0-1e634c311b99,"Hockley, J.",English,City of Lincoln Archaeology Unit,1992.0,,,,,Proposed Ropewalk to Carholme Road Link. Archaeological and historical study,,8b68c681-d1e9-497e-b8e0-1e634c311b99,English,Lincoln Heritage Database (Sources),Primary,244,,Deskbased Survey Report,,,,,,,,,
3589,8b68c681-d1e9-497e-b8e0-1e634c311b99,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3590,8b936135-a128-42da-89be-866f4e9bb4ba,"Vince, Alan",English,City of Lincoln Archaeology Unit,1993.0,,,,,People and Places: Integrating Documents and Archaeology in Lincoln,,8b936135-a128-42da-89be-866f4e9bb4ba,English,Lincoln Heritage Database (Sources),Primary,493,,Article,,,,,,,,,
3591,8b936135-a128-42da-89be-866f4e9bb4ba,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3592,8bab9050-830a-44e1-98f6-d4c6abf9fdd5,"Cool, H. E. M.",English,Unpublished,1987.0,,,,,Roman glass report,,8bab9050-830a-44e1-98f6-d4c6abf9fdd5,English,Lincoln Heritage Database (Sources),Primary,576,,Report,,,,,,,,,
3593,8bab9050-830a-44e1-98f6-d4c6abf9fdd5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3594,8bab9e10-1568-4e49-9584-e212fd0e92c2,"Scott, S.",English,Unpublished,1986.0,,,,,Animal bone report,,8bab9e10-1568-4e49-9584-e212fd0e92c2,English,Lincoln Heritage Database (Sources),Primary,641,,Report,,,,,,,,,
3595,8bab9e10-1568-4e49-9584-e212fd0e92c2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3596,8bba33ae-796e-4504-a216-a6b3664aad5a,"Walker, A.",English,The Survey of Lincoln,2012.0,,,,,"Brayford Pool: Lincolns Waterfront Through Time, Neighbourhood Booklet,",,8bba33ae-796e-4504-a216-a6b3664aad5a,English,Lincoln Heritage Database (Sources),Primary,4016,,Series,,,,,,,,,
3597,8bba33ae-796e-4504-a216-a6b3664aad5a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3598,8bbd8df5-2752-49fd-a8e1-92890474fbfe,"Bischoff, J. P.",English,,1975.0,,,,,Economic changes in 13th century Lincoln,,8bbd8df5-2752-49fd-a8e1-92890474fbfe,English,Lincoln Heritage Database (Sources),Primary,38,,Volume,,,,,,,,,
3599,8bbd8df5-2752-49fd-a8e1-92890474fbfe,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3600,8bbf91a9-e69f-4e61-8bb8-14fc553e4fae,"Stocker, D.",English,Society for the Promotion of Roman Studies,1998.0,,,,,A Hitherto Unidentified Image of the Mithraic God Ariamanus at Lincoln,,8bbf91a9-e69f-4e61-8bb8-14fc553e4fae,English,Lincoln Heritage Database (Sources),Primary,2115,,Article,,,,,,,,,
3601,8bbf91a9-e69f-4e61-8bb8-14fc553e4fae,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3602,8bcb86fd-0ff5-4305-8f18-20bacabac391,"Daley, M.",English,Allen Archaeological Associates,2008.0,,,,,"Archaeological Watching Brief Report: 424 Monks Road, Lincoln",,8bcb86fd-0ff5-4305-8f18-20bacabac391,English,Lincoln Heritage Database (Sources),Primary,2178,,Watching Brief Report,,,,,,,,,
3603,8bcb86fd-0ff5-4305-8f18-20bacabac391,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3604,8be7b088-2615-11e9-ae3b-066e122e3f0a,"<p>Naomi Field</p>
",English,Prospect Archaeology,2018.0,Leeds,,Architecture,"<p>A report on a level 4 building recording survey of 27-29 Clasketgate ahead of demolition for redevelopment.&nbsp;</p>
","27-29 Clasketgate, Lincoln Archaeological Building Recording",,,English,Lincolnshire Museums and Archive Service,Primary,2018.125,,Building Recording Report,,Public Domain,,,,"[{""status"": ""uploaded"", ""index"": 0, ""name"": ""27-29  Clasketgate lincoln Bldg survey .pdf"", ""url"": ""/files/uploadedfiles/27-29__Clasketgate_lincoln_Bldg_survey_.pdf"", ""lastModified"": 1539767665615, ""content"": ""blob:https://arcade.lincoln.gov.uk/68049562-37ef-4060-bed1-08aac6571f4c"", ""file_id"": ""e5fec834-2617-11e9-ae3b-066e122e3f0a"", ""accepted"": True, ""type"": ""application/pdf"", ""size"": 3753663}]",4c9e581d-f76f-4867-bcad-a24f046031e9,GEORGIAN,Full
3605,8be7b088-2615-11e9-ae3b-066e122e3f0a,,,,,,,,,,,,,City of Lincoln Planning System,,2017/1181/FUL,,,,,,,,,,,
3606,8be7b088-2615-11e9-ae3b-066e122e3f0a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3607,8bef2acd-277d-409b-b10d-975e04075f68,"Exley, C. L. and Williamson, D. M.",English,Lincolnshire Architectural and Archaeological Society,1956.0,,,,,"Some Notes on St Andrews Hall, Wigford",,8bef2acd-277d-409b-b10d-975e04075f68,English,Lincoln Heritage Database (Sources),Primary,172,,Article,,,,,,,,,
3608,8bef2acd-277d-409b-b10d-975e04075f68,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3609,8bf1889e-d3ed-4924-8f5e-3c8c942b7e36,"Abell, E. I. and Chambers, J. D.",English,S R Publishers,1971.0,,,,,The Story of Lincoln (An Introduction to the History of the City),,8bf1889e-d3ed-4924-8f5e-3c8c942b7e36,English,Lincoln Heritage Database (Sources),Primary,7,,Volume,,,,,,,,,
3610,8bf1889e-d3ed-4924-8f5e-3c8c942b7e36,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3611,8bf98574-00fa-4ff2-983f-2e2e05083ca7,"Savage, S.",English,PCAS Archaeology,2008.0,,,,,"64 Monson Street, photographic building survey",,8bf98574-00fa-4ff2-983f-2e2e05083ca7,English,Lincoln Heritage Database (Sources),Primary,2202,,Building Recording Report,,,,,,,,,
3612,8bf98574-00fa-4ff2-983f-2e2e05083ca7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
3613,8c3509f1-89f6-4f0f-bbb4-029b4bdc8242,"Donel, L. G",English,City of Lincoln Archaeology Unit,1996.0,,,,,"Lincoln Castle, West Bank Stability Works.   Archaeological Watching Brief.",,8c3509f1-89f6-4f0f-bbb4-029b4bdc8242,English,Lincoln Heritage Database (Sources),Primary,1301,,Watching Brief Report,,,,,,,,,
3614,8c3509f1-89f6-4f0f-bbb4-029b4bdc8242,,English,,,,,,,,,,English,,,,,,,,,,,,,,
